img_url,created,last_name,full_name,price,software_version,first_name,category,files_included,last_version,tags,theme_url,last_update,compatible_browsers,description,author,compatible_with
,12 May 18,,Price Matrix for WooCommerce,$27,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6",Price Matrix for WooCommerce,"WordPress,eCommerce,WooCommerce,Products","JavaScript JS,HTML,CSS,PHP",,"attributes,azmarket,price matrix,pricing table,table price,variation,woocommerce",https://codecanyon.net/item/price-matrix-for-woocommerce/21878377?s_rank=509,12 May 18,"IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>It's the time!<strong>Download Price Matrix for WooCommerce</strong> free.. <strong>Buy Price Matrix for WooCommerce</strong> we plugin and use it for your own project.. This Plugin was released on 12 May 18 and updated on 12 May 18.</span><span class='dsecond'>Check out what everyone is talking about this wpplugin.</span> <span class='desctheme'>Price Matrix for WooCommerce plugin can be easily installed and configured on any WooCommerce enabled WordPress installation.</span> <span class='dthird'>Do you want to buy Price Matrix for WooCommerce? Let's check out:</span>,azplugins,"WooCommerce 3.3.x,WooCommerce 3.2.x,WooCommerce 3.1.x"
,15 May 18,,WooCommerce Quickbooks Connector,$69,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5",WooCommerce Quickbooks Connector,"WordPress,eCommerce,WooCommerce,Integrations","JavaScript JS,HTML,CSS,PHP,SQL",,"bulk user-order-product sync,connect quickbooks woocommerce,connect woocommerce quickbooks,connect woocommerce to quickbooks,quickbooks woocommerce,real time order sync,real time product sync,real time sync,real user order sync,sync,unlimited entries,woocommerce and quickbooks,woocommerce quickbooks,woocommerce quickbooks integration plugin,woocommerce quickbooks online integration",https://codecanyon.net/item/woocommerce-quickbooks-connector/21735715?s_rank=507,21 September 18,"IE6,IE7,IE8,IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge","<span class='dfirst'>How to<strong>Download WooCommerce Quickbooks Connector</strong> free and safe.. <strong>Buy WooCommerce Quickbooks Connector</strong> plugin and use it for your personal or business site.. This wordpress plugin was released on 15 May 18 and updated on 21 September 18.</span><span class='dsecond'>Why you should buy this wordpress plugin?</span> <span class='desctheme'>Easily integrate QuickBooks Online and WooCommerce with Wordpress Plugin! Connector Syncs customers, inventory, products and orders to QuickBooks automatically.</span> <span class='dthird'>Are you thinking of buying WooCommerce Quickbooks Connector plugin? Let's check out:</span>",Techspawn,"WooCommerce 3.3.x,WooCommerce 3.2.x,WooCommerce 3.1.x,WooCommerce 3.0.x,WooCommerce 2.6.x,WooCommerce 2.5,WooCommerce 2.4.x,WooCommerce 2.3.x,WooCommerce 2.2.x,WooCommerce 2.1.x,WooCommerce 2.0.x"
https://s3.envato.com/files/246712759/Preview.png,12 May 18,,Social Messengers,$19,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x",Social Messengers,"WordPress,Widgets","CSS,PHP",,"contact button,contact facebook messenger,contact telegram,contact viber,contact whatsapp,Facebook Messenger,facebook messenger chat,skype,skype chat,telegram,telegram chat,viber,viber chat,whatsapp,whatsapp chat",https://codecanyon.net/item/social-messengers/21872417?s_rank=508,12 May 18,"IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>Let's<strong>Download Social Messengers</strong> free.. <strong>Buy Social Messengers</strong> plugin and use it for your own project.. This WP Plugin was released on 12 May 18 and updated on 12 May 18.</span><span class='dsecond'>What could you do with this awesome wp-plugin?</span> <span class='dthird'>Are you thinking of installing this wp-plugin? Let's check out:</span>,web-cude,"WPML,WooCommerce 3.3.x,WooCommerce 3.2.x,WooCommerce 3.1.x"
https://s3.envato.com/files/246812623/ptsc-preview-01.png,15 May 18,,"WordPress Pricing Tables, Sliders & Comparison Tables",$14,"WordPress 4.9.x,WordPress 4.8.x","WordPress Pricing Tables, Sliders & Comparison Tables","WordPress,eCommerce,Miscellaneous","JavaScript JS,CSS,PHP,LESS",,"comparison tables,pricing slider,pricing tables,wordpress comparison tables,WordPress pricing slider,WordPress Pricing Slider Plugin,wordpress pricing tables,Wordpress Response comparison table,WordPress responsive pricing tables,WP Comparison Table,WP Comparison table plugin,WP Pricing Slider Plugin,WP Pricing Table,WP Pricing Table Plugin",https://codecanyon.net/item/pricing-tables-sliders-comparison-tables-for-wordpress/21882305?s_rank=506,4 June 18,"IE11,Firefox,Safari,Opera,Chrome,Edge","<span class='dfirst'>Let's<strong>Download WordPress Pricing Tables, Sliders & Comparison Tables</strong> for free.. <strong>Buy WordPress Pricing Tables, Sliders & Comparison Tables</strong> we plugin and use it for your personal or business site.. This wordpress plugin was released on 15 May 18 and updated on 4 June 18.</span><span class='dsecond'>Why you should buy this wordpress plugin?</span> <span class='desctheme'>PTSC is different from other WP Pricing Table Plugins where you build the pricing tables by adding rows to each table one a time</span> <span class='dthird'>Do you want to buy WordPress Pricing Tables, Sliders & Comparison Tables? Let's check out:</span>",creativeon,WPML
,15 May 18,,eWay Payment Gateway for WooCommerce,$30,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0",eWay Payment Gateway for WooCommerce,"WordPress,eCommerce,WooCommerce,Gateways",PHP,,"australia payment,credit card,eway,gateway,woocommerce payment",https://codecanyon.net/item/eway-payment-gateway-for-woocommerce/21721314?s_rank=504,15 May 18,,"<span class='dfirst'>How to<strong>Download eWay Payment Gateway for WooCommerce</strong> free and safe.. <strong>Buy eWay Payment Gateway for WooCommerce</strong> plugin and install it for your project.. This WP Plugin was released on 15 May 18 and updated on 15 May 18.</span><span class='dsecond'>What could you do with this great plugin?</span> <span class='desctheme'>The eWAY extension for WooCommerce allows you to take credit card payments directly on your store without redirecting your customers to a third party site to make payment. eWAY is a leading provider of online payments solutions with a presence in Australia, New Zealand, and Asia. Supports payments, WooCommerce Refunds API. Everything happens on your site without the customer ever leaving.</span> <span class='dthird'>Do you want to buy eWay Payment Gateway for WooCommerce? Let's check out:</span>",elsnertechnologies,"WooCommerce 3.3.x,WooCommerce 3.2.x,WooCommerce 3.1.x,WooCommerce 3.0.x,WooCommerce 2.6.x,WooCommerce 2.5,WooCommerce 2.4.x,WooCommerce 2.3.x,WooCommerce 2.2.x"
https://s3.envato.com/files/254579003/inline_preview.jpg,15 May 18,,ACF Front Form for Elementor Page Builder,$40,WordPress 4.9.x,ACF Front Form for Elementor Page Builder,"WordPress,Forms","JavaScript JS,HTML,PHP",,"acf,acf enque script,acf form,acf form header,advanced custom fields,elementor,form,front end,front end forms,shortcode,wordpress",https://codecanyon.net/item/acf-front-form-for-elementor-page-builder/21887968?s_rank=503,2 October 18,"IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge","<span class='dfirst'>Today you can<strong>Download ACF Front Form for Elementor Page Builder</strong> free.. <strong>Buy ACF Front Form for Elementor Page Builder</strong> we plugin and install it for your own project.. This WP Plugin was released on 15 May 18 and updated on 2 October 18.</span><span class='dsecond'>What could you do with this template?</span> <span class='desctheme'>With ACF Front Form for Elementor you can make Front end Forms with Advanced Custom Fields using Elementor Page Builder or shortcode, without extra coding or hooking to use </span> <span class='dthird'>Are you thinking of buying this wordpress plugin? Let's check out:</span>",armediacgcom,"WooCommerce 3.3.x,WooCommerce 3.2.x,WooCommerce 3.1.x,WooCommerce 3.0.x"
https://s3.envato.com/files/246232523/CreditCalculators.jpg,15 May 18,,Credit calculators,$14,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6",Credit calculators,"WordPress,Miscellaneous","JavaScript JS,CSS,PHP",,"credit,credit calculator,loan calculator,mortage calculator",https://codecanyon.net/item/credit-calculators/21878062?s_rank=502,15 May 18,"IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>It's the time!<strong>Download Credit calculators</strong> free.. <strong>Buy Credit calculators</strong> we plugin and use it for your own project.. This WP Plugin was released on 15 May 18 and updated on 15 May 18.</span><span class='dsecond'>Check out what everyone is talking about this wpplugin.</span> <span class='dthird'>Are you thinking of installing this wp-plugin? Let's check out:</span>,Wow-Company,
https://s3.envato.com/files/246389932/prev.png,15 May 18,AdvertPlaces,Banner Ads Purchase System - AdvertPlaces,$24,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5",Banner Ads Purchase System,"WordPress,Advertising","JavaScript JS,HTML,CSS,PHP",,"ad,ads,advertise,advertisement,advertiser,banners,ecommerce,marketplace,places,sales",https://codecanyon.net/item/banner-ads-purchase-system-advertplaces/21893435?s_rank=501,15 May 18,"IE11,Firefox,Safari,Opera,Chrome,Edge","<span class='dfirst'>How to<strong>Download Banner Ads Purchase System AdvertPlaces</strong> for free.. <strong>Buy Banner Ads Purchase System</strong> plugin and install it for your client.. This Plugin was released on 15 May 18 and updated on 15 May 18. Also it is compatible with Visual, Composer.</span><span class='dsecond'>What could you do with this template?</span> <span class='desctheme'>    Website owners are often contacted by people who want to place their advertising banners on the website.    Everyone knows how much time and effort it takes to coordinate the placement of banners.    </span> <span class='dthird'>Do you want to buy Banner Ads Purchase System - AdvertPlaces? Let's check out:</span>",balambasik,Visual Composer 5.1.x
https://s3.envato.com/files/254934074/Octabook%20FINAL_BANNER_LAtest-2.2.jpg,15 May 18,,Octabook appointment scheduling software system for wordpress,$29,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0",Octabook appointment scheduling software system for wordpress,"WordPress,Calendars","JavaScript JS,JavaScript JSON,HTML,CSS,PHP,SQL",,"book appointment,booking engine sistema de programacion,calendar,event,multilocation,online appointments,online booking,reservation plugin,scheduler,services booking,sms email appointment reminder,staff booking,wordpress booking plugin,wordpress scheduling",https://codecanyon.net/item/octabook-appointment-scheduling-software-system-for-wordpress/21893869?s_rank=500,5 October 18,"IE11,Firefox,Safari,Opera,Chrome,Edge","<span class='dfirst'>Let's<strong>Download Octabook appointment scheduling software system for wordpress</strong> free and safe.. <strong>Buy Octabook appointment scheduling software system for wordpress</strong> we plugin and use it for your own project.. This WP Plugin was released on 15 May 18 and updated on 5 October 18.</span><span class='dsecond'>Check out what everyone is talking about this wpplugin.</span> <span class='desctheme'>    Octabook is very easy to use appointment booking tool for almost all type of service and service provider based model of business to get instant appointments online having core features like multiple location, add on services, dynamic pricing, partial deposit, tax/vat/GST, discount coupons, sms notification, email alert, appointment reminder, payment gateways, rating and reviews, manageable email and sms templates, custom form fields, manageable appearance, google calendar, client, staff, manager dashboard, PDF invoice, csv export. </span> <span class='dthird'>Are you thinking of buying this wordpress plugin? Let's check out:</span>",skymoonlabs,
,15 May 18,,WooCommerce Welcome Voucher,$18,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x",WooCommerce Welcome Voucher,"WordPress,eCommerce,WooCommerce","JavaScript JS,HTML,CSS,PHP",,"signup coupons,welcome voucher,woocommerce coupons,woocommerce signup coupons,woocommerce voucher,woocommerce welcome voucher",https://codecanyon.net/item/woocommerce-welcome-voucher/21896508?s_rank=499,11 September 18,,<span class='dfirst'>How to<strong>Download WooCommerce Welcome Voucher</strong> free.. <strong>Buy WooCommerce Welcome Voucher</strong> plugin and install it for your personal or business site.. This wordpress plugin was released on 15 May 18 and updated on 11 September 18.</span><span class='dsecond'>What could you do with this template?</span> <span class='desctheme'>Woocommerce Welcome Voucher is a woocommerce addon which allows you to setup discount and send the discount vouchers to the users when they register on your site.</span> <span class='dthird'>Do you want to buy WooCommerce Welcome Voucher? Let's check out:</span>,wooextension,"WooCommerce 3.3.x,WooCommerce 3.2.x,WooCommerce 3.1.x,WooCommerce 3.0.x,WooCommerce 2.6.x,WooCommerce 2.5,WooCommerce 2.4.x"
https://s3.envato.com/files/246565456/cover.jpg,17 May 18,,AutocompleteHelper Wordpress Plugin,$10,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5,WordPress 3.4,WordPress 3.3,WordPress 3.2,WordPress 3.1,WordPress 3.0,Other",AutocompleteHelper Wordpress Plugin,WordPress,"JavaScript JS,CSS,PHP",,"auto,autocomplete,google,tags,vision,woocommerce,wordpress",https://codecanyon.net/item/autocompletehelper-wordpress-plugin/21910110?s_rank=496,17 May 18,"IE6,IE7,IE8,IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge","<span class='dfirst'>Let's<strong>Download AutocompleteHelper Wordpress Plugin</strong> for free.. <strong>Buy AutocompleteHelper Wordpress Plugin</strong> we plugin and install it for your own project.. This wordpress plugin was released on 17 May 18 and updated on 17 May 18.</span><span class='dsecond'>Check out what everyone is talking about this wpplugin.</span> <span class='desctheme'>Login to our demo dashboard, go to publish a new post and first select a featured image. After loading the image, check post title and tags, and you will see the magic happening.</span> <span class='dthird'>Are you thinking of buying this wordpress plugin? Let's check out:</span>",PSSThemes,"Layers WP,WPML,BuddyPress 2.5.x,WP e-Commerce 3.8.x,WooCommerce 3.3.x,Jigoshop 1.17.x,bbPress 2.4.x,Gravity Forms 1.9.x,Easy Digital Downloads 2.8.x,Visual Composer 5.1.x,Bootstrap 4.x,Foundation 6"
https://s3.envato.com/files/246169155/form-builder-590x300.jpg,17 May 18,,Form Builder add-on for Visual Product Configurator and WooCommerce Product Designer,$28,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x",Form Builder add-on for Visual Product Configurator and WooCommerce Product Designer,"WordPress,eCommerce,WooCommerce","JavaScript JS,CSS,PHP",,"form builder,product configurator",https://codecanyon.net/item/visual-product-configurator-form-builder-addon/21872047?s_rank=498,20 July 18,"IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>It's the time!<strong>Download Form Builder add-on for Visual Product Configurator and WooCommerce Product Designer</strong> for free.. <strong>Buy Form Builder add-on for Visual Product Configurator and WooCommerce Product Designer</strong> we plugin and install it for your personal or business site.. This wordpress plugin was released on 17 May 18 and updated on 20 July 18.</span><span class='dsecond'>What could you do with this awesome wp-plugin?</span> <span class='dthird'>Do you want to buy Form Builder add-on for Visual Product Configurator and WooCommerce Product Designer? Let's check out:</span>,orionorigin,"WooCommerce 3.3.x,WooCommerce 3.2.x,WooCommerce 3.1.x"
https://s3.envato.com/files/245776672/banner.jpg,3 May 18,,Vertical Simple 3D Coverflow Wordpress Plugin,$26,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5",Vertical Simple 3D Coverflow Wordpress Plugin,"WordPress,Galleries","JavaScript JS,HTML,CSS,PHP",,"3d,audio,carousel,coverflow,css3,gallery,html5,mobile,portfolio,responsive,slider,video,vimeo,wordpress,youtube",https://codecanyon.net/item/vertical-simple-3d-coverflow-wordpress-plugin/21834870?s_rank=540,15 May 18,"IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge","<span class='dfirst'>Let's<strong>Download Vertical Simple 3D Coverflow Wordpress Plugin</strong> free.. <strong>Buy Vertical Simple 3D Coverflow Wordpress Plugin</strong> plugin and use it for your own project.. This WP Plugin was released on 3 May 18 and updated on 15 May 18.</span><span class='dsecond'>Why you should buy this plugin?</span> <span class='desctheme'>Vertical Simple 3D Coverflow Wordpress Plugin is a fully 3D multimedia coverflow slider plugin for wordpress that will work in any theme and allows to display multimedia content with an unique original layout from a 3D perspective. It’s perfect for any kind of presentation, for anyone that wants to deliver a great impact to thier visitors. It runs on all major browsers and mobile devices like </span> <span class='dthird'>Do you want to buy Vertical Simple 3D Coverflow Wordpress Plugin? Let's check out:</span>",FWDesign,
,3 May 18,,Contact Form 7 Cost Calculator,$21,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6",Contact Form 7 Cost Calculator,"WordPress,Forms","JavaScript JS,HTML,CSS,PHP",,"cf7,cf7 cost calculator,contact form 7,contact form 7 cost calculator,Cost Calculator",https://codecanyon.net/item/contact-form-7-cost-calculator/21811375?s_rank=539,3 May 18,"IE11,Firefox,Safari,Opera,Chrome,Edge","<span class='dfirst'>Let's<strong>Download Contact Form 7 Cost Calculator</strong> free.. <strong>Buy Contact Form 7 Cost Calculator</strong> we plugin and install it for your client.. This themeforest plugin was released on 3 May 18 and updated on 3 May 18.</span><span class='dsecond'>What can you do with this wp plugin?</span> <span class='desctheme'>Contact Form 7 Cost Calculator is a clean, simple quote / project price / estimation plugin which allows you to easily create price estimation contact form 7 for your WordPress site.</span> <span class='dthird'>Are you thinking of buying this wordpress plugin? Let's check out:</span>",azplugins,"WooCommerce 3.3.x,WooCommerce 3.2.x,WooCommerce 3.1.x,WooCommerce 3.0.x"
,5 May 18,,Playlist Gallery for Youtube,$20,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x",Playlist Gallery for Youtube,WordPress,"CSS,PHP",,"gallery,Playlist Gallery,wordpress,youtube,youtube gallery",https://codecanyon.net/item/playlist-gallery-for-youtube/21836537?s_rank=537,5 May 18,"IE11,Firefox,Safari,Opera,Chrome,Edge","<span class='dfirst'>Today you can<strong>Download Playlist Gallery for Youtube</strong> for free.. <strong>Buy Playlist Gallery for Youtube</strong> plugin and install it for your client.. This wordpress plugin was released on 5 May 18 and updated on 5 May 18.</span><span class='dsecond'>What could you do with this great plugin?</span> <span class='desctheme'>Playlist Gallery for Youtube plugin allows you to create Gallery of Youtube Playlists by using ChannelId of youtube channel. You can create multiple playlist from multiple channel. To create a Playlist Gallery you need short code [ncpyt_playlists] and ChannelId of the youtube channel, to create gallery just create page and use shortcodes like [ncpyt_playlists channel_id=’<youtube channel id here>’], this is the shortcode you need to place where you want to show the Playlist Gallery for Youtube from perticular channel.</span> <span class='dthird'>Do you want to buy Playlist Gallery for Youtube? Let's check out:</span>",ncodetechnologies,"WooCommerce 3.3.x,WooCommerce 3.2.x"
https://s3.envato.com/files/246302807/Registration_Preview_Image.png,5 May 18,,"WooCommerce Registration Plugin, Enable Default WooCommerce Fields",$15,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4","WooCommerce Registration Plugin, Enable Default WooCommerce Fields","WordPress,eCommerce,WooCommerce","JavaScript JS,HTML,CSS,PHP",,"fields,register fields,registration,woocommerce custom registration form,woocommerce enable registration fields,woocommerce registration fields,woocommerce registration form plugin,woocommerce registration plugin,wordpress fields,wordpress registration fields",https://codecanyon.net/item/woocommerce-registration-plugin-enable-default-woocommerce-fields/21831247?s_rank=536,5 May 18,"IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge","<span class='dfirst'>It's the time! You can<strong>Download WooCommerce Registration Plugin, Enable Default WooCommerce Fields</strong> for free.. <strong>Buy WooCommerce Registration Plugin, Enable Default WooCommerce Fields</strong> we plugin and install it for your own project.. This WP Plugin was released on 5 May 18 and updated on 5 May 18.</span><span class='dsecond'>What could you do with this great plugin?</span> <span class='desctheme'>Enable Default Woocommerce Registration fields like First name, Last name, Company, Phone, Country, State, Address, City & Postal Code. No Need to use any plugin to add them as custom fields when you have default WooCommerce registration fields. This plugin just unleash those default fields at your Back office and let you choose which fields you want to enable / disable.</span> <span class='dthird'>Are you thinking of installing this wp-plugin? Let's check out:</span>",Addify,"WooCommerce 3.4.x,WooCommerce 3.3.x,WooCommerce 3.2.x,WooCommerce 3.1.x,WooCommerce 3.0.x,WooCommerce 2.6.x,WooCommerce 2.5,WooCommerce 2.4.x,WooCommerce 2.3.x,WooCommerce 2.2.x,WooCommerce 2.1.x,WooCommerce 2.0.x"
https://s3.envato.com/files/246235703/theme-preview.jpg,5 May 18,,"BB Portfolio, Beaver Builder Filterable Portfolio Gallery WordPress Plugin",$23,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5","BB Portfolio, Beaver Builder Filterable Portfolio Gallery WordPress Plugin","WordPress,Galleries","JavaScript JS,HTML,CSS,PHP",,"beave builder owl slider addon,beaver builder filterable gallery addon,beaver builder filterable portfolio addon,beaver builder gallery addon,beaver builder owl carousel addon,beaver builder portfolio addon,beaver builder slider addon,filterable portfolio gallery,filterable portfolio plugin,wordpress owl carousel plugin,wordpress portfolio plugin",https://codecanyon.net/item/bb-portfolio-beaver-builder-filterable-portfolio-gallery-wordpress-plugin/21809068?s_rank=535,5 May 18,"IE10,IE11,Firefox,Safari,Opera,Chrome,Edge","<span class='dfirst'>It's the time!<strong>Download BB Portfolio, Beaver Builder Filterable Portfolio Gallery WordPress Plugin</strong> free and safe.. <strong>Buy BB Portfolio, Beaver Builder Filterable Portfolio Gallery WordPress Plugin</strong> plugin and install it for your own project.. This wordpress plugin was released on 5 May 18 and updated on 5 May 18.</span><span class='dsecond'>Check out what everyone is talking about this wpplugin.</span> <span class='desctheme'>BB Portfolio, Beaver Builder Filterable Portfolio Gallery WordPress Plugin comes with ready to go more than 200 possible filterable galleries, more than 15 masonry galleries and more than 50 sliders and carousels with every possible customization options.</span> <span class='dthird'>Do you want to buy BB Portfolio, Beaver Builder Filterable Portfolio Gallery WordPress Plugin? Let's check out:</span>",galaxy-theme,"WPML,Beaver Builder 2.0.x,Bootstrap 3.x"
https://s3.envato.com/files/245869402/banner.png,5 May 18,Cookie Notification Plugin for WordPress,WP Cookie User Info Pro - Cookie Notification Plugin for WordPress,$19,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5",WP Cookie User Info Pro,"WordPress,Utilities","JavaScript JS,JavaScript JSON,HTML,CSS,PHP",,"cookie,cookie bar,cookie box,cookie display bar,Cookie Info,Cookie Law,cookie notification,cookie notification bar,cookie plugin,cookie popup,custom cookie,floating cookie,user cookie,wordpress cookie",https://codecanyon.net/item/wp-cookie-user-info-pro-cookie-notification-plugin-for-wordpress/21843486?s_rank=534,9 August 18,"IE8,IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge","<span class='dfirst'>It's the time!<strong>Download WP Cookie User Info Pro Cookie Notification Plugin for WordPress</strong> for free.. <strong>Buy WP Cookie User Info Pro</strong> we plugin and use it for your own project.. This WP Plugin was released on 5 May 18 and updated on 9 August 18. Also it is compatible with .</span><span class='dsecond'>Why you should buy this wordpress plugin?</span> <span class='desctheme'> – is a notification plugin for you to display cookies notification to the user faster, simpler and beautifully with minimal setting and configurations as possible. This Plugin allows you to display and inform the user about the cookies used on your site in style for the site visitors. </span> <span class='dthird'>Do you want to buy WP Cookie User Info Pro? Let's check out:</span>",AccessKeys,
,5 May 18,,WooCommerce Moneris Payment Gateway,$30,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5",WooCommerce Moneris Payment Gateway,"WordPress,eCommerce,WooCommerce,Gateways","JavaScript JS,HTML,CSS,PHP",,"canada payment,checkout,credit card,gateway,hosted payment,moneris,secure payment,us payment,woocommerce",https://codecanyon.net/item/woocommerce-moneris-payment-gateway/21851458?s_rank=531,5 May 18,,<span class='dfirst'>Now you can<strong>Download WooCommerce Moneris Payment Gateway</strong> free and safe.. <strong>Buy WooCommerce Moneris Payment Gateway</strong> plugin and install it for your client.. This Plugin was released on 5 May 18 and updated on 5 May 18.</span><span class='dsecond'>What can you do with this wp plugin?</span> <span class='desctheme'>Plugin accept payment from WooCommerce store using Moneris for USA and Canada based merchant. This plugin comes up with two payment methods.</span> <span class='dthird'>Are you thinking of buying WooCommerce Moneris Payment Gateway plugin? Let's check out:</span>,crazywebdev,"WooCommerce 3.3.x,WooCommerce 3.2.x,WooCommerce 3.1.x,WooCommerce 3.0.x,WooCommerce 2.6.x,WooCommerce 2.5"
https://s3.envato.com/files/245965673/00_preview.jpg,5 May 18,Niche Affiliate Marketing Wordpress Plugin,Affiliate Egg - Niche Affiliate Marketing Wordpress Plugin,$49,"WordPress 4.9.x,WordPress 4.8.x",Affiliate Egg,"WordPress,Advertising","JavaScript JS,HTML,CSS,PHP",,"ads plugin,affiliate,autoblog,jumia wordpress,local niche,moneymaking,parsing,souq wordpress",https://codecanyon.net/item/affiliate-egg-niche-affiliate-marketing-wordpress-plugin/21852757?s_rank=530,1 August 18,,"<span class='dfirst'>It's the time!<strong>Download Affiliate Egg Niche Affiliate Marketing Wordpress Plugin</strong> free and safe.. <strong>Buy Affiliate Egg</strong> we plugin and use it for your personal or business site.. This wordpress plugin was released on 5 May 18 and updated on 1 August 18. Also it is compatible with .</span><span class='dsecond'>What could you do with this template?</span> <span class='desctheme'>We gather all buyer’s suggestion during several years and make list of best shops with best conditions and commissions. You can get more commission than Amazon can offer you. Even if you didn’t find shop, we provide tutorials how to create custom parser (for developers) and paid service to create your own module.</span> <span class='dthird'>Do you want to buy Affiliate Egg - Niche Affiliate Marketing Wordpress Plugin? Let's check out:</span>",wpsoul,
